party_id	list_order	candidate_name	official_name	profile_url	biography_kk	photo_source_url	match_score	match_margin	match_status	photo_status	r2_key	public_photo_url	asset_rights_note	collected_at	profile_url_ru	biography_ru
baitaq	28	Қадырбаева Нұргүл Жұмахметқызы	Қадырбаева Нұргүл Жұмахметқызы	https://baytaq.kz/kk/candidates/kadyrbaeva-nurgul-zhumahmetkyzy		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FIMG_8012.JPG.jpeg&w=3840&q=75	1.000	0.427	MATCHED	UPLOADED	candidates/baitaq/28.jpg	https://assets.open-quryltai.org/candidates/baitaq/28.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:20Z	https://baytaq.kz/ru/candidates/kadyrbaeva-nurgul-zhumahmetkyzy	Кадырбаева Нургуль Жумахметовна — педагог, учитель начальных классов, многодетная мать и общественный деятель. Окончила университет «Отырар» по специальности «Учитель начальных классов». С 2004 по 2014 год работала учителем начальных классов в средней школе имени Турара Рыскулова. Наряду с педагогической деятельностью активно занимается вопросами воспитания детей, укрепления семейных ценностей и участвует в общественных инициативах. В 2026 году прошла курс повышения квалификации в Казахском агротехническом исследовательском университете имени Сакена Сейфуллина по вопросам экологии, охраны окружающей среды и экологической безопасности. В настоящее время поддерживает общественные инициативы Казахстанской партии зелёных «Байтақ», уделяя особое внимание развитию экологической культуры, укреплению института семьи и воспитанию подрастающего поколения. Лауреат номинаций «Мейірімді ана», «Мерейлі отбасы» и «Өнегелі отбасы».
baitaq	29	Қараш Алма	Алма Қараш	https://baytaq.kz/kk/candidates/karash-alma	Алма Қараш – экономист, өндіріс және жеңіл өнеркәсіп саласының кәсіпкері, қоғам қайраткері. Алматы облысында дүниеге келген. Экономика, өндіріс технологиясы, техникалық ғылымдар және құқық салалары бойынша білім алған. Еңбек жолын Алматы қаласы Алмалы ауданы әкімдігінің экономика бөлімінде бастап, кейін Қазақстанның екінші деңгейлі банктерінде басшылық қызметтер атқарды. 2013 жылдан бері өндіріс және медицина саласындағы жеке кәсіпкерлікпен айналысады. Қазіргі таңда ALMATEXTILE өндірістік компаниясы мен ADAL MEDPHARM медициналық орталығының құрылтайшысы. 2022 жылдан бастап Qaz Textile Industry жеңіл өнеркәсіп кәсіпорындарының ұлттық бірлестігінің Алматы қаласы және Алматы облысы бойынша филиалын басқарады. 2025 жылдан Алматы қаласы Кәсіпкерлер палатасының өңірлік кеңесі мен Таза өндірістер кеңесінің мүшесі. 2025 жылдан Қазақстанның «Байтақ» жасылдар партиясының мүшесі, Алматы қалалық филиалының төрайымы. Экологияны қорғау, жасыл экономиканы дамыту, отандық өндірісті қолдау және тұрғындардың өмір сүру сапасын арттыру бағытында белсенді жұмыс жүргізеді. 2026 жылы «Байтақ» партиясынан Құрылтай депутаттығына кандидат ретінде ұсынылды.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FIMG_3654%2520(3).PNG&w=3840&q=75	1.000	0.261	MATCHED	UPLOADED	candidates/baitaq/29.jpg	https://assets.open-quryltai.org/candidates/baitaq/29.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:23Z	https://baytaq.kz/ru/candidates/karash-alma	Алма Караш — экономист, предприниматель в сфере производства и лёгкой промышленности, общественный деятель. Родилась в Алматинской области. Имеет образование в области экономики, технологии производства, технических наук и права. Трудовую деятельность начала в аппарате акима Алмалинского района Алматы, затем занимала руководящие должности в банках второго уровня Казахстана. С 2013 года развивает собственный бизнес, является учредителем производственной компании ALMATEXTILE и медицинского центра ADAL MEDPHARM. С 2022 года возглавляет филиал Национального объединения предприятий лёгкой промышленности Qaz Textile Industry по городу Алматы и Алматинской области. С 2025 года входит в Региональный совет Палаты предпринимателей «Атамекен» города Алматы и Совет по чистым производствам. С 2025 года является членом Казахстанской партии зелёных «Байтақ» и председателем Алматинского городского филиала партии. Активно занимается вопросами развития зелёной экономики, поддержки отечественного производства, охраны окружающей среды и повышения качества жизни населения. В 2026 году выдвинута кандидатом в депутаты Курултая от партии «Байтақ».
baitaq	20	Камытбекова Сауле Жайлауовна	Қамытбекова Сәуле Жайлауқызы	https://baytaq.kz/kk/candidates/kamytbekova-saule-zhaylaukyzy		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2Fchrome_MBMPgAYoJO.png&w=3840&q=75	0.945	0.382	MATCHED	UPLOADED	candidates/baitaq/20.jpg	https://assets.open-quryltai.org/candidates/baitaq/20.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:27Z	https://baytaq.kz/ru/candidates/kamytbekova-saule-zhaylaukyzy	Камытбекова Сауле Жайлауовна — юрист, магистр права, опытный специалист с многолетним стажем работы в судебной системе и государственных органах. Окончила Шымкентский педагогический институт имени М. Ауэзова, Международный казахско-турецкий университет имени Х.А. Ясави и магистратуру KAZGUU имени М. Нарикбаева по специальности «Правоведение». Профессиональную деятельность начала в сфере образования, затем работала в судебной системе и государственных органах. В разные годы занимала должности в Южно-Казахстанском областном суде, Администраторе судов города Астаны, Министерстве туризма и спорта Республики Казахстан, системе фонда «Самрук-Қазына». В 2008–2017 годах работала судьёй Актюбинского городского суда и Алматинского районного суда города Астаны. С 2017 года работает в Аппарате Парламента Республики Казахстан. В настоящее время занимает руководящую должность в Аппарате Мажилиса, курируя вопросы законодательства и взаимодействия с парламентскими комитетами. Награждена нагрудным знаком «Үш би», а также юбилейными медалями «Қазақстан Республикасының Тәуелсіздігіне 30 жыл» и «Қазақстан Республикасының Парламентіне 30 жыл».
baitaq	34	Мұратұлы Руслан	Руслан Мұратұлы	https://baytaq.kz/kk/candidates/muratuly-ruslan		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-22%2520at%252011.32.26%2520PM.jpeg&w=3840&q=75	1.000	0.150	MATCHED	UPLOADED	candidates/baitaq/34.jpg	https://assets.open-quryltai.org/candidates/baitaq/34.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:30Z	https://baytaq.kz/ru/candidates/muratuly-ruslan	Руслан Муратулы родился 10 февраля 1989 года в Байдибекском районе Туркестанской области. Имеет высшее образование, инженер-эколог. Окончил Шымкентский колледж по специальности «Строительство» и высшее учебное заведение по специальности «Химические вещества». В настоящее время обучается в магистратуре Южно-Казахстанского университета имени М. Ауэзова по образовательной программе «Технологии охраны окружающей среды». В 2008–2009 годах проходил срочную военную службу в Вооруженных силах Республики Казахстан. Трудовую деятельность начал инженером-строителем, затем работал диспетчером и мастером в сфере газового хозяйства. С 2019 года является директором ТОО «КазОйлЭнерджи». Под его руководством компания участвует в развитии инфраструктуры региона, создании новых рабочих мест и внедрении принципов экологической ответственности в производстве. С 2025 года является внештатным советником акима города Кентау по вопросам инвестиций, а также президентом Федерации джиу-джитсу Туркестанской области. Имеет практический опыт в сфере экологических технологий, производственной инженерии и регионального развития. Женат, воспитывает троих детей.
baitaq	30	Мамытов Нургалый Киябаевич	Мамытов Нұрғали Киябайұлы	https://baytaq.kz/kk/candidates/mamytov-nurgalyy-kiyabaevich	Мамытов Нұрғали Қиябайұлы – заң ғылымдарының PhD докторы, құқық саласының сарапшысы, эколог және қоғам қайраткері. Томск мемлекеттік университетінің заң факультетін тәмамдаған. Еңбек жолын 1982 жылы тергеуші болып бастап, прокуратура органдарында ұзақ жыл қызмет атқарды. КСРО Бас прокуратурасында, Алматы қаласы Алатау ауданының прокуроры, Солтүстік Қазақстан және Оңтүстік Қазақстан облыстары прокурорының міндетін атқарушы болды. Кейін Қазақстан Республикасы Премьер-Министрі Кеңсесінде және Президент Әкімшілігінде жауапты қызметтер атқарды. Прокуратура органдарының құрметті қызметкері, «Құрмет» орденінің иегері, «Қазақстан Республикасының ғылымына қосқан үлесі үшін» алтын медалімен марапатталған. Құқықтық актілерді әзірлеу жөніндегі сертификатталған сарапшы. Экология мамандығы бойынша білім алған. Бірқатар заң жобаларының, соның ішінде «Саяси қуғын-сүргін құрбандарын ақтау туралы» заң жобасының авторларының бірі. Қазақ, орыс, ағылшын және неміс тілдерін меңгерген. Қоғамдық қызметте шахмат спортын дамытуға елеулі үлес қосты: Оңтүстік Қазақстан облыстық шахмат федерациясын басқарды, Шымкент қаласында шахмат клубын ашуға бастамашы болды. Үйленген, үш баласы бар.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1437.JPG&w=3840&q=75	0.930	0.420	MATCHED	UPLOADED	candidates/baitaq/30.jpg	https://assets.open-quryltai.org/candidates/baitaq/30.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:32Z	https://baytaq.kz/ru/candidates/mamytov-nurgalyy-kiyabaevich	Мамытов Нургали Киябаевич — доктор PhD, эксперт в области права, эколог и общественный деятель. Окончил юридический факультет Томского государственного университета. Трудовую деятельность начал в 1982 году следователем прокуратуры. Более 30 лет работал в органах прокуратуры, занимая ответственные должности, в том числе в Генеральной прокуратуре СССР, прокуратуре города Алматы, исполнял обязанности прокурора Северо-Казахстанской и Южно-Казахстанской областей. Позднее работал в Канцелярии Премьер-Министра Республики Казахстан и Администрации Президента Республики Казахстан. Почётный работник органов прокуратуры, кавалер ордена «Құрмет», награждён золотой медалью «За вклад в науку Республики Казахстан». Сертифицированный эксперт по разработке нормативных правовых актов, имеет образование в области экологии. Является автором ряда законопроектов, включая Закон «О реабилитации жертв политических репрессий». Свободно владеет казахским, русским, английским и немецким языками. Активно занимается общественной деятельностью и развитием шахматного спорта: возглавлял Федерацию шахмат Южно-Казахстанской области, инициировал открытие шахматного клуба в Шымкенте. Женат, воспитал троих детей.
baitaq	31	Мартель Владимир Александрович	Мартель Владимир Александрович	https://baytaq.kz/kk/candidates/martel-vladimir-aleksandrovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1455.JPG&w=3840&q=75	1.000	0.442	MATCHED	UPLOADED	candidates/baitaq/31.jpg	https://assets.open-quryltai.org/candidates/baitaq/31.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:36Z	https://baytaq.kz/ru/candidates/martel-vladimir-aleksandrovich	Мартель Владимир Александрович — юрист, общественный деятель и секретарь Казахстанской партии зелёных «Байтақ». Окончил юридический факультет Казахского государственного университета. Профессиональную деятельность начал в Министерстве юстиции Республики Казахстан, затем работал в Верховном Суде Республики Казахстан, аппарате акима Акмолинской области и Администрации Президента Республики Казахстан. В 1998–2004 годах занимал должность судьи Алматинского района города Астаны. Руководил юридической компанией, оказывавшей правовые услуги в сфере гражданско-правовых отношений. С 2022 года является активным членом Казахстанской партии зелёных «Байтақ», входит в состав Политического совета и Политического бюро, занимает должность секретаря партии. Является инициатором развития циркулярной экономики в Казахстане, продвижения эффективного управления вторичными ресурсами и сокращения использования одноразового пластика. По его инициативе в Астане был реализован проект по переработке изношенных автомобильных шин. Женат, воспитывает четверых детей. Ведёт здоровый образ жизни.
baitaq	33	Мусаев Улан Жолдошбекович	Мұсаев Ұлан Жолдошбекович	https://baytaq.kz/kk/candidates/musaev-ulan-zholdoshbekovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1268.JPG&w=3840&q=75	1.000	0.374	MATCHED	UPLOADED	candidates/baitaq/33.jpg	https://assets.open-quryltai.org/candidates/baitaq/33.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:39Z	https://baytaq.kz/ru/candidates/musaev-ulan-zholdoshbekovich	Мусаев Улан — общественный деятель, педагог и активный защитник прав людей с инвалидностью. Магистр религиоведения, переводчик арабского языка. С детства живёт с диагнозом детский церебральный паралич (ДЦП), однако сумел реализовать себя в общественной, образовательной и благотворительной деятельности. Окончил Казахский национальный университет имени аль-Фараби, где получил степени бакалавра и магистра по специальности «Религиоведение». С 2009 года работает учителем истории в школе-лицее №131 имени Бауыржана Момышулы города Алматы. В том же году основал общественное объединение «Біз сіздермен біргеміз» («Мы с вами вместе»), президентом которого является по настоящее время. Организация объединяет преимущественно людей с инвалидностью и реализует благотворительные, культурные и социальные проекты, направленные на поддержку людей с особыми потребностями. Является автором общественных проектов «Жүректен жүрекке», «Біз сіздермен біргеміз», «Көңілді думан», «Голос молодежи — Золотой микрофон», «Мы — за здоровый образ жизни!», способствующих развитию инклюзивной среды, культуры благотворительности и общественной активности. С 2020 года является советником акима Жетысуского района города Алматы по вопросам людей с инвалидностью. Занимается вопросами доступной среды, взаимодействием с государственными органами и реализацией социальных инициатив. За общественную, педагогическую и благотворительную деятельность неоднократно награждался благодарственными письмами, дипломами и общественными наградами, а также удостоен юбилейной медали «Қазақстан Тәуелсіздігіне 30 жыл».
baitaq	32	Махамбетова Назген Мансұрханқызы	Махамбетова Назген Мансұрханқызы	https://baytaq.kz/kk/candidates/mahambetova-nazgen-mansurhankyzy	Махамбетова Назген Мансұрханқызы – эколог, қоршаған ортаны қорғау саласының басшысы, экологиялық қауіпсіздік, өнеркәсіптік экология және орнықты даму бағыттарының сарапшысы. Л.Н. Гумилев атындағы Еуразия ұлттық университетін «Экология» мамандығы бойынша бакалавр және магистр дәрежелерімен тәмамдаған. Еңбек жолын жеке экологиялық ұйымдарда инженер-жобалаушы және верификатор ретінде бастап, экологиялық жобалау, табиғат қорғау құжаттарын әзірлеу, эмиссиялар нормативтерін дайындау және өндірістік кәсіпорындарды экологиялық сүйемелдеу салаларында жұмыс істеді. Кейін Қазақстан Республикасы Экология, геология және табиғи ресурстар министрлігінің Экологиялық бақылау басқармасында сарапшы болып қызмет атқарып, мемлекеттік экологиялық саясатты іске асыруға және экологиялық заңнаманың сақталуын қамтамасыз етуге үлес қосты. Қазіргі уақытта «ПетроҚазақстан Ойл Продактс» ЖШС Қоршаған ортаны қорғау бөлімінің бастығы қызметін атқарады. Оның жетекшілігімен өндірістің экологиялық қауіпсіздігін қамтамасыз ету, өндірістік экологиялық бақылауды ұйымдастыру, заманауи мониторинг жүйелерін енгізу және кәсіпорынның қоршаған ортаға әсерін төмендетуге бағытталған жобалар жүзеге асырылуда. Қоғамдық қызметте экологиялық мәдениетті дамыту, азаматтардың экологиялық жауапкершілігін арттыру және орнықты даму қағидаттарын ілгерілету бағытындағы бастамаларды қолдайды. Қазақстанның «БАЙТАҚ» жасылдар партиясынан депутаттыққа кандидат ретінде экологияны мемлекеттік саясаттың негізгі басымдықтарының бірі деп санайды.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-21%2520at%252010.50.58%2520AM.jpeg&w=3840&q=75	1.000	0.503	MATCHED	UPLOADED	candidates/baitaq/32.jpg	https://assets.open-quryltai.org/candidates/baitaq/32.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:42Z	https://baytaq.kz/ru/candidates/mahambetova-nazgen-mansurhankyzy	Махамбетова Назген Мансурхановна — эколог, руководитель в сфере охраны окружающей среды, эксперт в области экологической безопасности, промышленной экологии и устойчивого развития. Окончила Евразийский национальный университет имени Л.Н. Гумилева, получив степени бакалавра и магистра по специальности «Экология». Профессиональную деятельность начала в частных экологических организациях в качестве инженера-проектировщика и верификатора, занимаясь экологическим проектированием, разработкой природоохранной документации, подготовкой нормативов эмиссий и экологическим сопровождением промышленных предприятий. Позднее работала экспертом Управления экологического контроля Министерства экологии, геологии и природных ресурсов Республики Казахстан, где участвовала в реализации государственной экологической политики, совершенствовании системы экологического контроля и обеспечении соблюдения экологического законодательства. В настоящее время возглавляет отдел охраны окружающей среды ТОО «ПетроҚазақстан Ойл Продактс». Под её руководством реализуются проекты по обеспечению экологической безопасности производства, внедрению современных систем экологического мониторинга, организации производственного экологического контроля и снижению воздействия предприятия на окружающую среду. Активно участвует в общественной деятельности, поддерживая инициативы по развитию экологической культуры, повышению гражданской ответственности и продвижению принципов устойчивого развития. Является кандидатом от Казахстанской партии зелёных «БАЙТАҚ» и выступает за то, чтобы вопросы экологии занимали одно из ключевых мест в государственной политике.
baitaq	36	Ордабеков Алтай Еркебекович	Ордабеков Алтай Еркебекұлы	https://baytaq.kz/kk/candidates/ordabekov-altay-erkebekovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%25A8%25D1%258B%25D0%25BC%25D0%25BA%25D0%25B5%25D0%25BD%25D1%2582.jpeg&w=3840&q=75	0.945	0.221	MATCHED	UPLOADED	candidates/baitaq/36.jpg	https://assets.open-quryltai.org/candidates/baitaq/36.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:45Z	https://baytaq.kz/ru/candidates/ordabekov-altay-erkebekovich	Ордабеков Алтай Еркебекович — юрист, финансист, руководитель и общественный деятель. Имеет два высших образования по специальностям «Юриспруденция» и «Финансы». Более двадцати лет работает в сфере государственного управления, привлечения инвестиций и развития бизнеса. Профессиональную деятельность начал в юридической сфере, затем работал в банковском секторе, инвестиционных организациях и крупных компаниях. В разные годы занимал руководящие должности в Социально-предпринимательской корпорации «Шымкент», управляющей компании специальной экономической зоны «TURKISTAN», а также в компаниях, реализующих инвестиционные, энергетические и инфраструктурные проекты. Принимал непосредственное участие в привлечении инвестиций, сопровождении проектов государственно-частного партнёрства и реализации крупных социальных и производственных проектов, включая проекты в сфере возобновляемых источников энергии. С 2025 года возглавляет Шымкентский городской филиал Казахстанской партии зелёных «БАЙТАҚ». В своей работе уделяет особое внимание вопросам экологии, озеленения города, улучшения качества воздуха, рационального использования водных ресурсов, формирования экологической культуры и вовлечения молодёжи в общественную деятельность. С февраля 2026 года является директором ТОО «BBi Project». Основными принципами своей деятельности считает открытость, ответственность и достижение конкретных результатов, полагая, что доверие людей формируется не обещаниями, а честным ежедневным трудом и реальными делами.
baitaq	35	Ордабеков Айдос Бахытжанулы	Ордабеков Айдос Бахытжанұлы	https://baytaq.kz/kk/candidates/ordabekov-aydos-bahytzhanuly	Ордабеков Айдос Бахытжанұлы – заңгер, экономист және құрылыс саласының басқарушысы. Құқықтану және экономика мамандықтары бойынша жоғары білім алған. Еңбек жолын 2009 жылы бастаған. Әр жылдары денсаулық сақтау мекемесінде, Шымкент қаласының Құрылыс бөлімінде және қала әкімінің аппаратында қызмет атқарған. 2019–2022 жылдары Әл-Фараби ауданы әкімдігі аппаратының инфрақұрылым және абаттандыру бөлімін басқарып, жол құрылысы, инженерлік желілерді жаңарту және аумақтарды көркейту жобаларын үйлестірді. Кейін құрылыс саласындағы жеке секторда басшылық қызметтер атқарып, қазіргі таңда «Достар Құрылыс» ЖШС-нің директоры. Қазақстанның «Байтақ» жасылдар партиясының мүшесі. Табиғатты қорғау, биологиялық әртүрлілікті сақтау, табиғи ресурстарды ұтымды пайдалану және тұрақты даму қағидаттарын қолдайды. Қоғамдық қызметінде экологиялық жауапкершілік пен өңірлік инфрақұрылымды дамыту мәселелеріне басымдық береді.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-21%2520at%252012.02.15%2520PM.jpeg&w=3840&q=75	1.000	0.305	MATCHED	UPLOADED	candidates/baitaq/35.jpg	https://assets.open-quryltai.org/candidates/baitaq/35.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:47Z	https://baytaq.kz/ru/candidates/ordabekov-aydos-bahytzhanuly	Ордабеков Айдос Бахытжанулы — юрист, экономист и руководитель в сфере строительства. Имеет два высших образования по специальностям «Правоведение» и «Экономика». Трудовую деятельность начал в 2009 году. Работал в системе здравоохранения, в Управлении строительства города Шымкента и аппарате акима города. В 2019–2022 годах возглавлял отдел инфраструктуры и благоустройства аппарата акима Аль-Фарабийского района, где курировал проекты по развитию городской инфраструктуры, строительству дорог, модернизации инженерных сетей и благоустройству территорий. В дальнейшем занимал руководящие должности в частном строительном секторе. В настоящее время является директором ТОО «Достар Құрылыс». Является членом Казахстанской партии зелёных «Байтақ». Поддерживает принципы охраны окружающей среды, сохранения биологического разнообразия, рационального использования природных ресурсов и устойчивого развития. В своей общественной деятельности уделяет внимание вопросам экологической ответственности и развития региональной инфраструктуры.
baitaq	38	Сабурова Нургул Едигеевна	Сабырова Нұргүл Едігеқызы	https://baytaq.kz/kk/candidates/saburova-nurgul-edigeevna	Сабырова Нұргүл Едігеқызы – гидрогеология, инженерлік геология, геоэкология және жер қойнауын пайдалану салаларының маманы, техника және технология магистрі, эколог. Атырау мұнай және газ институтын және Қ.И. Сәтбаев атындағы Қазақ ұлттық техникалық университетін тәмамдап, геолог, гидрогеолог және эколог мамандықтарын игерді. Техника және технология магистрі дәрежесіне ие, қазіргі уақытта Satbayev University докторантурасында докторлық диссертациясын қорғауға дайындалуда. Еңбек жолын «Атыраугидрогеология» ЖШС-де бастап, жетекші гидрогеологтан бас директорға дейінгі кәсіби жолдан өтті. Оның жетекшілігімен Атырау және Маңғыстау облыстарындағы жерасты су қорларын зерттеу және бағалау бойынша 40-тан астам жоба жүзеге асырылып, халық пен өндіріс орындарын сапалы ауыз сумен қамтамасыз етуге үлес қосты. Гидрогеология, сумен жабдықтау және мұнай өндіру салаларында 14 өнертабыстың авторы әрі патент иеленушісі. Ғылыми зерттеулерінің нәтижелері халықаралық конференциялар мен конгрестерде таныстырылған. Кәсіби қызметінде жерасты су ресурстарын ұтымды пайдалану, қоршаған ортаны қорғау және табиғи ресурстарды тиімді игеру мәселелеріне басымдық береді.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-21%2520at%252011.49.55%2520AM.jpeg&w=3840&q=75	0.865	0.191	MATCHED	UPLOADED	candidates/baitaq/38.jpg	https://assets.open-quryltai.org/candidates/baitaq/38.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:49Z	https://baytaq.kz/ru/candidates/saburova-nurgul-edigeevna	Сабурова Нургуль Едигеевна — специалист в области гидрогеологии, инженерной геологии, геоэкологии и недропользования, магистр техники и технологий, эколог. Окончила Атырауский институт нефти и газа и Казахский национальный технический университет имени К.И. Сатпаева, получив квалификации инженера-геолога, гидрогеолога и эколога. Имеет степень магистра техники и технологий, в настоящее время завершает подготовку докторской диссертации в Satbayev University. Трудовую деятельность начала в ТОО «Атыраугидрогеология», пройдя путь от ведущего гидрогеолога до генерального директора. Под её руководством реализовано более 40 проектов по изучению и оценке запасов подземных вод Атырауской и Мангистауской областей, имеющих важное значение для обеспечения населения и промышленности качественными водными ресурсами. Является автором 14 изобретений и патентов в области гидрогеологии, водоснабжения и нефтедобычи. Результаты её научных исследований представлены на международных конференциях и конгрессах. Профессиональную деятельность посвящает вопросам рационального использования подземных вод, охраны окружающей среды и эффективного освоения природных ресурсов.
baitaq	40	Садинов Самат Камысбаевич	Садинов Самат Қамысбайұлы	https://baytaq.kz/kk/candidates/sadinov-samat-kamysbaevich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%25A1%25D0%25B0%25D0%25B4%25D0%25B8%25D0%25BD%25D0%25BE%25D0%25B2.PNG&w=3840&q=75	0.954	0.368	MATCHED	UPLOADED	candidates/baitaq/40.jpg	https://assets.open-quryltai.org/candidates/baitaq/40.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:51Z	https://baytaq.kz/ru/candidates/sadinov-samat-kamysbaevich	Садинов Самат Камысбаевич родился в 1990 году. Имеет высшее образование по специальности «Электроэнергетика». Общий трудовой стаж — 15 лет. Женат, воспитывает троих детей. Профессиональную деятельность начал в сфере образования. Работая педагогом, уделял внимание не только качественному обучению молодежи, но и формированию патриотизма, ответственности и трудолюбия. Также занимал должность начальника производственного участка, где получил опыт организации производственных процессов, управления коллективом и обеспечения безопасности труда. С марта 2023 года является депутатом Кентауского городского маслихата. В депутатской деятельности занимается решением социальных, коммунальных, экологических и инфраструктурных вопросов жителей города. В настоящее время — заместитель председателя партии зеленых Казахстана «Байтақ» по южным регионам. Занимается вопросами развития экологической политики, зеленой экономики, защиты окружающей среды и повышения экологической культуры населения.
baitaq	39	Сагимбаев Таир Амантаевич	Сағымбаев Таир Амантайұлы	https://baytaq.kz/kk/candidates/sagimbaev-tair-amantaevich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F4-1.jpg%2520(4).jpeg&w=3840&q=75	0.889	0.365	MATCHED	UPLOADED	candidates/baitaq/39.jpg	https://assets.open-quryltai.org/candidates/baitaq/39.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:53Z	https://baytaq.kz/ru/candidates/sagimbaev-tair-amantaevich	Сагимбаев Таир Амантаевич — специалист в сфере здравоохранения, врач-стоматолог, руководитель в области медицинского менеджмента. Родился 20 июня 1983 года в городе Актау Мангистауской области. В 2005 году окончил Актюбинскую государственную медицинскую академию имени М. Оспанова по специальности «Стоматология», получив квалификацию врача-стоматолога. В 2024 году окончил AlmaU, где получил степень магистра делового администрирования (MBA). Профессиональную деятельность начал в 2006 году врачом-стоматологом. За двадцать лет работы прошёл путь от практикующего врача до руководителя регионального филиала государственной структуры и директора сети медицинских клиник. Обладает значительным опытом в сфере организации здравоохранения, стратегического и антикризисного управления, а также операционного менеджмента. Награждён нагрудным знаком «Отличник стоматологии». Состоит на воинском учёте в звании лейтенанта медицинской службы. Семейное положение: женат, воспитывает сына.
