party_id	list_order	candidate_name	official_name	profile_url	biography_kk	photo_source_url	match_score	match_margin	match_status	photo_status	r2_key	public_photo_url	asset_rights_note	collected_at
baitaq	32	Махамбетова Назген Мансұрханқызы	Махамбетова Назген Мансұрханқызы	https://baytaq.kz/kk/candidates/mahambetova-nazgen-mansurhankyzy	Махамбетова Назген Мансұрханқызы – эколог, қоршаған ортаны қорғау саласының басшысы, экологиялық қауіпсіздік, өнеркәсіптік экология және орнықты даму бағыттарының сарапшысы. Л.Н. Гумилев атындағы Еуразия ұлттық университетін «Экология» мамандығы бойынша бакалавр және магистр дәрежелерімен тәмамдаған. Еңбек жолын жеке экологиялық ұйымдарда инженер-жобалаушы және верификатор ретінде бастап, экологиялық жобалау, табиғат қорғау құжаттарын әзірлеу, эмиссиялар нормативтерін дайындау және өндірістік кәсіпорындарды экологиялық сүйемелдеу салаларында жұмыс істеді. Кейін Қазақстан Республикасы Экология, геология және табиғи ресурстар министрлігінің Экологиялық бақылау басқармасында сарапшы болып қызмет атқарып, мемлекеттік экологиялық саясатты іске асыруға және экологиялық заңнаманың сақталуын қамтамасыз етуге үлес қосты. Қазіргі уақытта «ПетроҚазақстан Ойл Продактс» ЖШС Қоршаған ортаны қорғау бөлімінің бастығы қызметін атқарады. Оның жетекшілігімен өндірістің экологиялық қауіпсіздігін қамтамасыз ету, өндірістік экологиялық бақылауды ұйымдастыру, заманауи мониторинг жүйелерін енгізу және кәсіпорынның қоршаған ортаға әсерін төмендетуге бағытталған жобалар жүзеге асырылуда. Қоғамдық қызметте экологиялық мәдениетті дамыту, азаматтардың экологиялық жауапкершілігін арттыру және орнықты даму қағидаттарын ілгерілету бағытындағы бастамаларды қолдайды. Қазақстанның «БАЙТАҚ» жасылдар партиясынан депутаттыққа кандидат ретінде экологияны мемлекеттік саясаттың негізгі басымдықтарының бірі деп санайды.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-21%2520at%252010.50.58%2520AM.jpeg&w=3840&q=75	1.000	0.503	MATCHED	UPLOADED	candidates/baitaq/32.jpg	https://assets.open-quryltai.org/candidates/baitaq/32.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:42Z
baitaq	36	Ордабеков Алтай Еркебекович	Ордабеков Алтай Еркебекұлы	https://baytaq.kz/kk/candidates/ordabekov-altay-erkebekovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%25A8%25D1%258B%25D0%25BC%25D0%25BA%25D0%25B5%25D0%25BD%25D1%2582.jpeg&w=3840&q=75	0.945	0.221	MATCHED	UPLOADED	candidates/baitaq/36.jpg	https://assets.open-quryltai.org/candidates/baitaq/36.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:45Z
baitaq	35	Ордабеков Айдос Бахытжанулы	Ордабеков Айдос Бахытжанұлы	https://baytaq.kz/kk/candidates/ordabekov-aydos-bahytzhanuly	Ордабеков Айдос Бахытжанұлы – заңгер, экономист және құрылыс саласының басқарушысы. Құқықтану және экономика мамандықтары бойынша жоғары білім алған. Еңбек жолын 2009 жылы бастаған. Әр жылдары денсаулық сақтау мекемесінде, Шымкент қаласының Құрылыс бөлімінде және қала әкімінің аппаратында қызмет атқарған. 2019–2022 жылдары Әл-Фараби ауданы әкімдігі аппаратының инфрақұрылым және абаттандыру бөлімін басқарып, жол құрылысы, инженерлік желілерді жаңарту және аумақтарды көркейту жобаларын үйлестірді. Кейін құрылыс саласындағы жеке секторда басшылық қызметтер атқарып, қазіргі таңда «Достар Құрылыс» ЖШС-нің директоры. Қазақстанның «Байтақ» жасылдар партиясының мүшесі. Табиғатты қорғау, биологиялық әртүрлілікті сақтау, табиғи ресурстарды ұтымды пайдалану және тұрақты даму қағидаттарын қолдайды. Қоғамдық қызметінде экологиялық жауапкершілік пен өңірлік инфрақұрылымды дамыту мәселелеріне басымдық береді.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-21%2520at%252012.02.15%2520PM.jpeg&w=3840&q=75	1.000	0.305	MATCHED	UPLOADED	candidates/baitaq/35.jpg	https://assets.open-quryltai.org/candidates/baitaq/35.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:47Z
baitaq	38	Сабурова Нургул Едигеевна	Сабырова Нұргүл Едігеқызы	https://baytaq.kz/kk/candidates/saburova-nurgul-edigeevna	Сабырова Нұргүл Едігеқызы – гидрогеология, инженерлік геология, геоэкология және жер қойнауын пайдалану салаларының маманы, техника және технология магистрі, эколог. Атырау мұнай және газ институтын және Қ.И. Сәтбаев атындағы Қазақ ұлттық техникалық университетін тәмамдап, геолог, гидрогеолог және эколог мамандықтарын игерді. Техника және технология магистрі дәрежесіне ие, қазіргі уақытта Satbayev University докторантурасында докторлық диссертациясын қорғауға дайындалуда. Еңбек жолын «Атыраугидрогеология» ЖШС-де бастап, жетекші гидрогеологтан бас директорға дейінгі кәсіби жолдан өтті. Оның жетекшілігімен Атырау және Маңғыстау облыстарындағы жерасты су қорларын зерттеу және бағалау бойынша 40-тан астам жоба жүзеге асырылып, халық пен өндіріс орындарын сапалы ауыз сумен қамтамасыз етуге үлес қосты. Гидрогеология, сумен жабдықтау және мұнай өндіру салаларында 14 өнертабыстың авторы әрі патент иеленушісі. Ғылыми зерттеулерінің нәтижелері халықаралық конференциялар мен конгрестерде таныстырылған. Кәсіби қызметінде жерасты су ресурстарын ұтымды пайдалану, қоршаған ортаны қорғау және табиғи ресурстарды тиімді игеру мәселелеріне басымдық береді.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-21%2520at%252011.49.55%2520AM.jpeg&w=3840&q=75	0.865	0.191	MATCHED	UPLOADED	candidates/baitaq/38.jpg	https://assets.open-quryltai.org/candidates/baitaq/38.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:49Z
baitaq	40	Садинов Самат Камысбаевич	Садинов Самат Қамысбайұлы	https://baytaq.kz/kk/candidates/sadinov-samat-kamysbaevich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%25A1%25D0%25B0%25D0%25B4%25D0%25B8%25D0%25BD%25D0%25BE%25D0%25B2.PNG&w=3840&q=75	0.954	0.368	MATCHED	UPLOADED	candidates/baitaq/40.jpg	https://assets.open-quryltai.org/candidates/baitaq/40.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:51Z
baitaq	39	Сагимбаев Таир Амантаевич	Сағымбаев Таир Амантайұлы	https://baytaq.kz/kk/candidates/sagimbaev-tair-amantaevich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F4-1.jpg%2520(4).jpeg&w=3840&q=75	0.889	0.365	MATCHED	UPLOADED	candidates/baitaq/39.jpg	https://assets.open-quryltai.org/candidates/baitaq/39.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:53Z
baitaq	42	Серикбаев Айбол Усенович	Серікбаев Айбол Үсенұлы	https://baytaq.kz/kk/candidates/serikbaev-aybol-usenovich	Серікбаев Айбол Үсенұлы 1990 жылы 3 сәуірде Қызылорда қаласында туған. Жоғары білімді. «Техник-жерге орналастырушы» және «Кадастр» мамандықтары бойынша білім алған. Жалпы еңбек өтілі – 16 жыл 3 ай. Үйленген, төрт бала тәрбиелеп отыр. Еңбек жолын жерге орналастыру саласында бастап, «Ақпан-2003» ЖШС, «Жер кадастры ғылыми-өндірістік орталығы» РМК Қызылорда облыстық филиалы және «КазНефтеГазКонсалтинг» ЖШС мекемелерінде инженер-жерге орналастырушы және маман қызметтерін атқарған. 2023-2024 жылдары жеке кәсіпкерлікпен айналысты. 2024 жылдан бастап «RS-ЖОЛ СЕРВИС» ЖШС директорының орынбасары қызметін атқарды. 2025 жылдан бастап Қазақстанның «Байтақ» жасылдар партиясы Қызылорда облыстық филиалының Атқарушы хатшысы. Партиялық қызмет аясында өңірдегі экологиялық бастамаларды дамытуға, қоршаған ортаны қорғау және жасыл даму бағытындағы жұмыстарды ілгерілетуге үлес қосып келеді.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1409.JPG&w=3840&q=75	0.925	0.395	MATCHED	UPLOADED	candidates/baitaq/42.jpg	https://assets.open-quryltai.org/candidates/baitaq/42.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:55Z
baitaq	41	Сексенова Айман Казиевна	Сексенова Айман Казиевна	https://baytaq.kz/kk/candidates/seksenova-ayman-kazievna		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FIMG_7185%2520(1).PNG&w=3840&q=75	1.000	0.485	MATCHED	UPLOADED	candidates/baitaq/41.png	https://assets.open-quryltai.org/candidates/baitaq/41.png	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:58Z
baitaq	43	Скаков Ануарбек Адылбекович	Сқақов Ануарбек Ақылбекұлы	https://baytaq.kz/kk/candidates/skakov-anuarbek-adylbekovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%25A4%25D0%25BE%25D1%2582%25D0%25BE%2520%25D0%25A1%25D0%25BA%25D0%25B0%25D0%25BA%25D0%25BE%25D0%25B2.jpg.jpeg&w=3840&q=75	0.932	0.364	MATCHED	UPLOADED	candidates/baitaq/43.jpg	https://assets.open-quryltai.org/candidates/baitaq/43.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:56:03Z
baitaq	44	Туртаев Алмат Керимбаевич	Тұртаев Алмат Керімбайұлы	https://baytaq.kz/kk/candidates/turtaev-almat-kerimbaevich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2Fdllhost_U4XOp4tadK.png&w=3840&q=75	0.954	0.164	MATCHED	UPLOADED	candidates/baitaq/44.png	https://assets.open-quryltai.org/candidates/baitaq/44.png	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:56:05Z
baitaq	45	Туртаев Болат Талгасулы	Тұртаев Болат Талғасұлы	https://baytaq.kz/kk/candidates/turtaev-bolat-talgasuly	Тұртаев Болат – мұнай-газ саласының инженері, кен орындарын игеру жөніндегі маман, өндірістік бөлім басшысы. Қазақстанның мұнай-газ саласында 12 жылдық тәжірибесі бар. Алматы қаласында туған. О. А. Жәутіков атындағы республикалық физика-математика мектебінде білім алған. Кейін Ұлыбританияда білімін жалғастырып, Ackworth School колледжін және Портсмут университетін «Мұнай инженериясы» (Petroleum Engineering) мамандығы бойынша тәмамдаған. Шетелде алған білімі мен тәжірибесі табиғи ресурстарға жауапкершілікпен қарау және экологиялық мәдениетті дамыту бағытындағы көзқарасының қалыптасуына ықпал етті. Қазақстанға оралғаннан кейін еңбек жолын «ҚазМұнайГаз» Барлау Өндіру» АҚ Инженерлік орталығында инженер қызметінен бастады. «ҚазНИПИмұнайгаз» АҚ және «ҚМГ Инжиниринг» ЖШС жобалау ұйымдарында кен орындарын игеру жобалары, гидродинамикалық модельдеу және геологиялық-техникалық іс-шараларды негіздеу бағытында жұмыс істеді. Мамандандырылған инженерден жетекші және аға инженер лауазымдарына дейін өсті. Қазіргі таңда Қызылорда облысындағы жеке мұнай компаниясында ұңғымаларды бұрғылау және күрделі жөндеу бөлімін басқарады. Өндірістік бағдарламалар, бюджеттер, мердігер ұйымдармен жұмыс және өнеркәсіптік қауіпсіздік мәселелеріне жауап береді. Сонымен қатар Швейцариядағы SBS Swiss Business School оқу орнында MBA бағдарламасы бойынша білім алуда. Инженерлік тәжірибе мен басқарушылық білімді ұштастыра отырып, өндірістік және экологиялық мәселелерге кешенді көзқарас қалыптастырған. Қазақстанның «Байтақ» жасылдар партиясының мүшесі, Құрылтай депутаттығына кандидат. Жасыл энергетиканы дамыту, табиғи ресурстарды жауапты пайдалану, су тапшылығы мәселелерін шешу және өңірлердің экологиялық тепе-теңдігін қалпына келтіру бағыттарын қолдайды. Жастайынан футбол және бокс спорт түрлерімен айналысады. Кәсіби қызметінде талдау жасау, нақты деректерге сүйеніп шешім қабылдау және күрделі жағдайларда тиімді жұмыс істеу қабілетімен ерекшеленеді.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%25A4%25D0%25BE%25D1%2582%25D0%25BE%2520%25D0%25A2%25D1%2583%25D1%2580%25D1%2582%25D0%25B0%25D0%25B5%25D0%25B2%2520%25D0%2591%25D0%25BE%25D0%25BB%25D0%25B0%25D1%2582.jpg&w=3840&q=75	1.000	0.256	MATCHED	UPLOADED	candidates/baitaq/45.jpg	https://assets.open-quryltai.org/candidates/baitaq/45.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:56:07Z
baitaq	46	Файзулин Тамирлан Банияминович	Файзулин Тамирлан Банияминұлы	https://baytaq.kz/kk/candidates/fayzulin-tamirlan-baniyaminovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1277.JPG&w=3840&q=75	0.954	0.426	MATCHED	UPLOADED	candidates/baitaq/46.jpg	https://assets.open-quryltai.org/candidates/baitaq/46.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:56:11Z
baitaq	47	Ысматуллаев Руслан Серікұлы	Ысматуллаев Руслан Серікұлы	https://baytaq.kz/kk/candidates/ysmatullaev-ruslan-serikuly		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1357-1.JPG&w=3840&q=75	1.000	0.261	MATCHED	UPLOADED	candidates/baitaq/47.jpg	https://assets.open-quryltai.org/candidates/baitaq/47.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:56:14Z
baitaq	37	Өміртай Амалбек Даркенұлы	Өміртай Амалбек Дәркенұлы	https://baytaq.kz/kk/candidates/omirtay-amalbek-darkenuly		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1327.JPG&w=3840&q=75	1.000	0.491	MATCHED	UPLOADED	candidates/baitaq/37.jpg	https://assets.open-quryltai.org/candidates/baitaq/37.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:56:18Z
