party_id	list_order	candidate_name	birth_year	position_ru	search_query	rank	video_id	video_url	title	description	channel_id	channel_title	published_at	duration	view_count	like_count	comment_count	score	signals	review_status	review_note	collected_at
adilet	13	Амантай Жаркынбек	1988	депутат Мажилиса Парламента РК VIII созыва	"""Амантай Жаркынбек"" Казахстан"	3	aSS4Tc4-8Bk	https://www.youtube.com/watch?v=aSS4Tc4-8Bk	Увеличить количество уроков НВП в школах предложил мажилисмен  #казахстан #сми  #культура #армия	"⚡ Увеличить количество уроков начальной военной подготовки в школах предложил мажилисмен Амантай Жаркынбек на заседании Республиканского совета по поддержке молодежи при партии «AMANAT». Депутат считает, что это важный этап в подготовке ребят к армии

Источник t.me/eurasia1tvkz

📰 Актуальные новости Нового Казахстана. Мы поистине Народные новости!
🛎️ Подпишитесь на уведомления страницы, чтобы получать актуальные новости первым!"	UCJgN5Xrwlwn7h2sCyfNtF7Q	Новый Казахстан | Новости Казахстан	2024-09-13T06:47:47Z	PT55S	1442	24	5	64	surname-in-metadata,name-tokens:2/2,context:депутат	SUGGESTED		2026-08-16T21:59:45Z
adilet	13	Амантай Жаркынбек	1988	депутат Мажилиса Парламента РК VIII созыва	"""Амантай Жаркынбек"" Казахстан"	4	fctMF9zid5k	https://www.youtube.com/watch?v=fctMF9zid5k	Проверить деятельность «инфоцыган» предложил депутат	"Проверять деятельность блогеров, продающих курсы, предложил депутат Амантай Жаркынбек, передает «24KZ».

#блогеры #Новости #курсы #НовостиКазахстана #депутат #24KZ #хабар24 #проверка #коуч #тренинг #доход"	UCnAFKvDuqBGkIfV8Vn0J_CQ	Телеканал 24kz	2024-10-16T12:29:26Z	PT1M23S	101	0	0	64	surname-in-metadata,name-tokens:2/2,context:депутат	SUGGESTED		2026-08-16T21:59:45Z
adilet	13	Амантай Жаркынбек	1988	депутат Мажилиса Парламента РК VIII созыва	"""Амантай Жаркынбек"" Казахстан"	5	wp5yF9n8zf4	https://www.youtube.com/watch?v=wp5yF9n8zf4	Депутаты-одномандатники: кто они и чем занимаются?	"В Послании Президент предложил сделать парламент Казахстана однопалатным и избирать депутатов только по партийным спискам. Мы решили посмотреть, кто сегодня представляет избирателей в Мажилисе как одномандатники, чем они занимаются и как оценивается их работа.

Таймкоды: 
00:00 Вступление
00:38 ЖАҢБЫРШИН Еділ
03:34 САБИЛЬЯНОВ Нуртай
07:25 МАМБЕТОВ Еркебулан
09:55 АБИЛ Еркин
13:50 АЛИШЕВ Казыбек
15:10 АМАНТАЙ Жаркынбек
17:40 БАЗАРБЕК Бакытжан
21:05 БАЛАБИЕВ Кайрат
24:48 БАПИ Ермурат
26:55 БЕКСУЛТАНОВ Кудайберген
28:37 ЖАЙЫМБЕТОВ Мархабат
30:42 ЖУБАНОВ Адиль
32:00 ИСАБЕК Данабек
33:58 ИСКАНДИРОВ Мукаш
35:42 КАЛЫКОВ Арман
37:50 КАСКАРАУОВ Данияр
40:44 КОЖАСБАЕВ Руслан
42:04 КУСПАН Абзал
43:00 КЫРЫКБАЕВ Темир
45:32 МУКАЕВ Даулет
47:02 МУСРАЛИМОВА Айна
48:23 НАЖМЕТДИНҰЛЫ Болатбек
50:04 НАЗАРОВ Ардак
53:20 НҰРЫМ Гүлдара
54:48 САДИБЕКОВ Уласбек
56:18 САТЫБАЛДИН Ерболат
58:05 СТАМБЕКОВ Ерлан
1:00:00 ТУМАШИНОВ Лукбек
1:03:45 ТУРЛЫХАНОВ Даулет
1:05:24 Итог

Telegram - https://t.me/ozektimedia
Instagram - https://www.instagram.com/ozekti_media/
Instagram Диаса Еркинова -   https://www.instagram.com/dias_yerkinov/
Tik-Tok - https://www.tiktok.com/@ozektimedia

*Сотрудничество: ozektimedia@gmail.com

#токаев #казахстан #новостиказахстана"	UCQpzmeBWqEYS8O2XaUzRytA	Ozekti Media	2025-09-16T12:31:18Z	PT1H6M38S	405	23	6	60	surname-in-metadata,name-tokens:2/2	SUGGESTED		2026-08-16T21:59:45Z
adilet	21	Ашимжанов Жанарбек Садыканович	1976	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Ашимжанов Жанарбек Садыканович"" Казахстан"	0												0	no-video-results	NO_RESULT		2026-08-16T21:59:46Z
adilet	36	Башимов Марат Советович	1966	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Башимов Марат Советович"" Казахстан"	1	PE-baNKte6g	https://www.youtube.com/watch?v=PE-baNKte6g	"""ВЗГЛЯД с Маратом Башимовым"". С доктором юридических наук, профессором Сман А.С."	"В студии: член Комиссии по правам человека при Президенте Республики Казахстан, доктор юридических наук, профессор Сман Айсана Смановна.
Ведущий: Башимов Марат Советович, член Комиссии по правам человека при Президенте Республики Казахстан, доктор юридических наук, профессор, эксперт в области европейского права. 17 мая 2020 года."	UCwOi-h0wP5fcqxraR1Zk1KA	ВЗГЛЯД с Маратом Башимовым	2020-05-18T12:22:19Z	PT49M54S	611	33	0	88	surname-in-title,name-tokens:3/3,context:казахстан,республики	SUGGESTED		2026-08-16T21:59:47Z
adilet	36	Башимов Марат Советович	1966	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Башимов Марат Советович"" Казахстан"	2	UzjxdfPRqYA	https://www.youtube.com/watch?v=UzjxdfPRqYA	в Мажилисе депутат Башимов Марат Советович нас непринял. Вроде как народный избранник устал	"в Мажилисе депутат Башимов Марат Советович нас непринял. Вроде как народный избранник устал. Мы ждали два часа. После чего депутат быстро удалился. Какие чувства владели им в тот момент, когда он пулей пролетал мимо, понять было не возможно. Так как на его лице была медицинская маска.
__________________________________________

РОО ""Казахстанский Союз Родителей""
сайт: https://kazsouzrod.kz/
Instagram: https://instagram.com/kazsouzrod
Телеграм канал: https://t.me/Qaz_ata_analar_odagy
вКонтакте: https://vk.com/kazsouzrod
You Tube: https://www.youtube.com/@kazsouzrod
Facebook: https://www.facebook.com/groups/599730737506784
TikTok: https://www.tiktok.com/@kazsouzrod
e-mail: kazsouzrod@gmail.com

Почтовый адрес: 010000
Республика Казахстан
город Астана
улица Ауэзова 13, а/я 46

Тел.: +7 778 776 80 71
+7 778 776 80 72"	UCaXSk-bqSNZqbWbVCRWaTqg	Казахстанский Союз Родителей РОО	2024-04-11T07:45:06Z	PT2M6S	1433	112	41	88	surname-in-title,name-tokens:3/3,context:депутат,казахстан	SUGGESTED		2026-08-16T21:59:47Z
adilet	36	Башимов Марат Советович	1966	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Башимов Марат Советович"" Казахстан"	3	_m0ztgk9wp4	https://www.youtube.com/watch?v=_m0ztgk9wp4	С начала года в ДТП погибли свыше 1300 человек	"Башимов Марат Советович, депутат Мажилиса Парламента РК.

«24KZ» арнасына жазылыңыздар: http://bit.ly/31WnObW
Біздің сайт - https://24.kz
*******
БІЗДІҢ ПАРАҚШАЛАРҒА ЖАЗЫЛЫҢЫЗ:
Facebook: https://www.facebook.com/tvkhabar24 
Instagram: https://www.instagram.com/24kz_tv/
Telegram: https://t.me/tv_24KZ
TikTok: www.tiktok.com/@tv24kz
Twitter: https://x.com/tvkhabar24

#24KZ #Новости #актуальныеНовости #НовостиВмире #НовостиКазахстана"	UCnAFKvDuqBGkIfV8Vn0J_CQ	Телеканал 24kz	2024-09-20T10:05:34Z	PT5M44S	85	0	1	72	surname-in-metadata,name-tokens:3/3,context:депутат,мажилиса,парламента	SUGGESTED		2026-08-16T21:59:47Z
adilet	36	Башимов Марат Советович	1966	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Башимов Марат Советович"" Казахстан"	4	mV032IiVCI8	https://www.youtube.com/watch?v=mV032IiVCI8	Интервью. Марат Башимов	Интервью. Марат Башимов	UCXjJwzffKPE2r-zG-YMte5A	Телеканал Хабар 24	2015-05-22T04:33:36Z	PT15M27S	162	0	0	68	surname-in-title,name-tokens:2/3	SUGGESTED		2026-08-16T21:59:47Z
adilet	36	Башимов Марат Советович	1966	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Башимов Марат Советович"" Казахстан"	5	XeNQBXt5zxs	https://www.youtube.com/watch?v=XeNQBXt5zxs	AntikorNews:О некоторых вопросах профилактики коррупции	"Марат Башимов, Агенттіктің АМТ мүшесі, Еуропалық құқық және адам құқықтары сараптамалық институтының директоры
⠀
Марат Башимов, Член СМГ Агентства, Директор Экспертного института Европейского права и прав человека
⠀
Сыбайлас жемқорлықтың алдын алудың кейбір мәселелері туралы
⠀
О некоторых вопросах профилактики коррупции

Тезисы:

06:30 Об имущественной выгоде
07:45 О бытовой коррупции 
09:02 О конвенции Совета Европы
14:15 Об ответственности первого руководителя
12:37 О переходе к гражданскому обществу
16:00 О концепции «Слышащего государства»
17:41 Об открытости подотчетности 
18:05 О работе госаппарата во время пандемии
19:26 «Двойные стандарты - это и есть барьер в борьбе с коррупции» М.Башимов
21:22 «Честность и справедливость -  два качества к которым нужно стремиться» М.Башимов"	UC-ejISiuqKwZ3q3EM-qClqA	ANTIKOR	2020-09-22T10:51:42Z	PT30M29S	257	4	4	48	surname-in-metadata,name-tokens:2/3	SUGGESTED		2026-08-16T21:59:47Z
adilet	40	Бекназаров Нурлан Кудиярович	1964	депутат Сената Парламента Республики Казахстан	"""Бекназаров Нурлан Кудиярович"" Казахстан"	0												0	no-video-results	NO_RESULT		2026-08-16T21:59:48Z
adilet	46	Больгерт Евгений Андреевич	1984	депутат Сената Парламента Республики Казахстан	"""Больгерт Евгений Андреевич"" Казахстан"	1	Uf-1MGMihBk	https://www.youtube.com/watch?v=Uf-1MGMihBk	Обсуждение проекта новой Конституции. Евгений Больгерт	"Спикер:

Больгерт Евгений Андреевич, депутат Сената Парламента РК (Основополагающие принципы, Халық Кеңесі, Однопалатный Парламент (Құрылтай).

#жаңалықтар #новости #24KZ #хабар24 #казахстан"	UCnAFKvDuqBGkIfV8Vn0J_CQ	Телеканал 24kz	2026-02-18T18:06:58Z	PT8M13S	71	1	0	96	surname-in-title,name-tokens:3/3,context:депутат,казахстан,парламента,сената	SUGGESTED		2026-08-16T21:59:49Z
adilet	77	Имашева Снежанна Валерьевна	1981	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Имашева Снежанна Валерьевна"" Казахстан"	1	SasYb76Y-L8	https://www.youtube.com/watch?v=SasYb76Y-L8	Жизнь вне протокола | Снежанна Имашева	"🎙️В новом выпуске проекта «Женщина
Geographic» - Снежанна Имашева.

Снежанна Валерьевна - казахстанский государственный деятель, Уполномоченный по вопросам семьи в РК и зампредседателя Национальной комиссии по делам женщин и семейно-демографической политике при
Президенте РК."	UCZQiM252dQhShbogFzp-jaA	Радио Jibek Joly 101.4FM	2026-03-23T17:35:35Z	PT38M13S	29	1	0	80	surname-in-title,name-tokens:3/3	SUGGESTED		2026-08-16T21:59:50Z
adilet	77	Имашева Снежанна Валерьевна	1981	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Имашева Снежанна Валерьевна"" Казахстан"	2	GavxSUUXvzI	https://www.youtube.com/watch?v=GavxSUUXvzI	ТЕПЕРЬ АСТАНА?	"ТЕПЕРЬ АСТАНА? 

Спецоперация началась. Теперь столица должна поменять название на Астана. 
Новый Казахстан Назарбаева? 

«К слову, о депутатской группе ""Жаңа Қазақстан"". Она была создана в феврале после январских событий. Внезапно мажилисмены вспомнили, что в Казахстане много накопившихся социальных и экономических проблем. Народные избранники решили начать трансформацию и своевременно поднимать актуальные вопросы.

В 2019 году президент Касым-Жомарт Токаев предложил переименовать Астану в Нур-Султан. На совместном заседании палат парламента за переименование столицы проголосовали 102 депутата мажилиса (из 107) и 43 депутата сената. Тогда это решение называли «историческим».

А вот теперь, в  2022 году депутатская группа ""Жаңа Қазақстан"" предложила вернуть прежнее название столице - Астана. 

Некоторые из депутатов шестого созыва являются сегодня членами этой депутатской группы: 

👐🏻 БИЖАНОВА Гульнара Кадиржановна

👐🏻 ДЮСЕМБИНОВ Берик Салимжанович

👐🏻 ЕСПАЕВА Дания Мадиевна

👐🏻 ИМАШЕВА Снежанна Валерьевна

👐🏻 КОЖАХМЕТОВ Арман Тулешович

👐🏻 СМИРНОВА Ирина Владимировна

Также среди членов ""Жаңа Қазақстан"" есть депутаты маслихатов, которые решали переименование центральных проспектов именем Нурсултана Назарбаева.»"	UCf0jMvh9QJZrR3sKkyHDjNQ	Мухтар Аблязов	2022-09-03T11:59:31Z	PT1M25S	17697	1012	372	76	surname-in-metadata,name-tokens:3/3,context:казахстан,мажилиса,парламента,созыва	SUGGESTED		2026-08-16T21:59:50Z
adilet	77	Имашева Снежанна Валерьевна	1981	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Имашева Снежанна Валерьевна"" Казахстан"	3	eSlXtnN_wI4	https://www.youtube.com/watch?v=eSlXtnN_wI4	Дарига в числе 76 кандидатов от Nur Otan для регистрации в качестве депутатов Мажилиса	"Дарига в числе 76 кандидатов от Nur Otan для регистрации в качестве депутатов Мажилиса

Опубликован список 76 человек от партии Nur Otan, которых выдвинули на регистрацию в качестве депутатов Мажилиса, передает Tengrinews.kz со ссылкой на сайт партии.

Список кандидатов от Nur Otan:

АБАКАНОВ Елдос Нурболович.
АБАСОВ Кайнар Бегалиевич.
АБСЕМЕТОВА Алия Маратовна.
АДАМБАЕВ Сырым Жуматаевич.
АДАМБЕКОВ Тилектес Серикбайулы.
АКИШЕВ Самат Сагинбаевич.
АЛИМБАЕВ Данияр Кенгазыевич.
АМРЕЕВ Галым Махмутбаевич.
АХМЕТОВ Мади Абылаевич.
АШИМЖАНОВ Жанарбек Садыканулы.
ӘБДІҒАЛИҰЛЫ Берік.
БЕЙСЕНБАЕВ Елнұр Сабыржанұлы.
БЕКЖАНОВ Берик Айдарбекович.
БЕРДАЛИН Амангалий Бисенбаевич.
БИЖАНОВА Гульнара Кадиржановна.
БОЙЧИН Анатолий Васильевич.
ЕЛЕУОВ Галымжан Алмасбекович.
ЕЛЮБАЕВ Мади Сагинтаевич.
ЕРЖАН Құдайберген Төлепұлы.
ЕРМАН Мұхтар Тілдәбекұлы.
ЕРТАЕВ Сырым Махамбетович.
ЖАМАЛОВ Аманжан Макаримович.
ЖАҢБЫРШИН Еділ Терекбайұлы.
ЖУЛИН Юрий Викторович.
ЗАКИЕВА Динара Болатовна.
ИМАШЕВА Снежанна Валерьевна.
КАЗАНЦЕВ Павел Олегович.
КАМАСОВА Зарина Айдархановна.
КАРАТАЕВ Фахриддин Абдинабиевич.
КЕСЕБАЕВА Балаим Туганбаевна.
КИМ Вера Александровна.
КОЖАХМЕТОВ Арман Тулешович.
КОЛОДА Дмитрий Владимирович.
КУСАИНОВ Марат Апсеметович.
КУЧИНСКАЯ Юлия Владимировна.
КҰСПАН Айгүл Сайфоллақызы.
ҚҰЛШАР Мәлік Иманқұлұлы.
МУСАБАЕВ Самат Базарбаевич.
МУСИН Канат Сергеевич.
МЫҢБАЙ Дархан Қамзабекұлы.
НАЗАРБАЕВА Дарига Нурсултановна.
НАКПАЕВ Салимжан Жумашевич.
НИГМАТУЛИН Нурлан Зайруллаевич.
НУРКИНА Айгуль Кабдушевна.
НУРОВ Канат Ильич.
НУРУМОВА Гульдара Алданышевна.
НҰРМАНБЕТОВА Жәмила Нүсіпжанқызы.
ОМАРБЕКОВА Жанат Ануарбековна.
ОСПАНОВ Берик Серикович.
ПАВЛОВЕЦ Лариса Павловна.
ПАНЧЕНКО Игорь Иванович.
ПЛАТОНОВ Артур Станиславович.
РАЗЗАК Назиля Раззакбаевна.
РАМАЗАНОВА Лаззат Керимкуловна.
РАУ Альберт Павлович.
РАХИМЖАНОВ Амерхан Муратпекович.
САИРОВ Ерлан Бияхметович.
САПАРОВА Алия Суиндиковна.
САРТБАЕВ Бауржан Мейрамбекович.
САРЫМ Айдос Әміроллаұлы.
СИМОНОВ Сергей Анатольевич.
СМАҒҰЛ Бахытбек.
СМЫШЛЯЕВА Екатерина Васильевна.
СУЛЕЙМЕНОВА Жулдыз Досбергеновна.
СУЛЕЙМЕНОВА Зульфия Булатовна.
ТАЖМАГАМБЕТОВА Макпал Мазаковна.
ТАЙЖАНОВ Ерлик Серикбаевич.
ТАШКАРАЕВ Гани Абдуганиевич.
ТЕЛЬПЕКБАЕВА Жанна Тлеубековна.
ТІЛЕУХАН Бекболат Қанайұлы.
ТОРГАЕВ Беккали Нургалиевич.
ТУЛЕПБЕРГЕН Мейрамбек Мылтыкбайулы.
ТУРГАНОВ Дюсенбай Нурбаевич.
УИСИМБАЕВ Аскарбек Съезбекович.
УНЖАКОВА Ирина Сергеевна.
ШИПОВСКИХ Геннадий Геннадьевич.
""12 января решением бюро политического совета партии Nur Otan в соответствии с пунктом 5 статьи 97-1 Конституционного закона ""О выборах в Республике Казахстан"" утвержден список в составе 76 кандидатов и направлен в Центральную избирательную комиссию для регистрации в качестве депутатов Мажилиса Парламента VII созыва"", - сообщили в Nur Otan.

Отмечается, что состав фракции партии в Мажилисе обновился на 70 процентов. Средний возраст снизился до 49 лет, то есть на четыре года.

""Итоговый партийный список сбалансирован, 36 кандидатов являются победителями праймериз и 40 - отобраны в рамках квоты бюро политического совета. Данный подход позволил обеспечить региональную представленность пропорционально количеству избирателей.

Статья на сайте:
https://tengrinews.kz/kazakhstan_news/kto-stanet-deputatami-majilisa-ot-nur-otan-spisok-425685/"	UCq4pmpxRLeg63kFM4Tq-2PA	НОВЫЙ КАЗАХСТАН	2021-01-12T15:16:46Z	PT2M43S	300	2	0	76	surname-in-metadata,name-tokens:3/3,context:казахстан,мажилиса,парламента,созыва	SUGGESTED		2026-08-16T21:59:50Z
adilet	77	Имашева Снежанна Валерьевна	1981	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Имашева Снежанна Валерьевна"" Казахстан"	4	1VUFj-Bd1yE	https://www.youtube.com/watch?v=1VUFj-Bd1yE	Есірткі бизнесіне қатысты жазаны күшейту	"Имашева Снежанна Валерьевна, ҚР Парламентінің Мәжілісі депутаты

#есірткі #Мәжілісі #24KZ #хабар24"	UCnAFKvDuqBGkIfV8Vn0J_CQ	Телеканал 24kz	2024-11-27T14:01:45Z	PT5M3S	123	3	0	60	surname-in-metadata,name-tokens:3/3	SUGGESTED		2026-08-16T21:59:50Z
adilet	83	Калыков Арман Кобыландынович	1973	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Калыков Арман Кобыландынович"" Казахстан"	1	0HiXhqLVp8M	https://www.youtube.com/watch?v=0HiXhqLVp8M	Новая политика в сфере теплоэнергетики	"Калыков Арман Кобыландынович, депутат Мажилиса Парламента РК.


«24KZ» арнасына жазылыңыздар: http://bit.ly/31WnObW
Біздің сайт - https://24.kz
*******
БІЗДІҢ ПАРАҚШАЛАРҒА ЖАЗЫЛЫҢЫЗ:
Facebook: https://www.facebook.com/tvkhabar24 
Instagram: https://www.instagram.com/24kz_tv/
Telegram: https://t.me/tv_24KZ
TikTok: www.tiktok.com/@tv24kz
Twitter: https://x.com/tvkhabar24

#24KZ #Новости #актуальныеНовости #НовостиВмире #НовостиКазахстана"	UCnAFKvDuqBGkIfV8Vn0J_CQ	Телеканал 24kz	2024-06-05T09:39:21Z	PT3M24S	134	1	0	72	surname-in-metadata,name-tokens:3/3,context:депутат,мажилиса,парламента	SUGGESTED		2026-08-16T21:59:51Z
adilet	83	Калыков Арман Кобыландынович	1973	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Калыков Арман Кобыландынович"" Казахстан"	2	8cmBKWIAr20	https://www.youtube.com/watch?v=8cmBKWIAr20	О поправках в законодательство по внедрению спецсоцвыплат рассказали в Мажилисе	"Мажилис во втором чтении принял поправки в законодательство по внедрению спецсоцвыплаты гражданам длительное время работающим во вредных условиях труда, начиная с 55 лет до достижения пенсионного возраста.

Как казахстанцы, работающие на вредных условиях труда будут получать спецсоцвыплаты - в прямом эфире рассказал мажилисмен Калыков Арман Кобыландынович.
_____________________________________
Актуальные новости текущего часа в Казахстане.

Отправляйте друзьям, подписывайтесь на канал!

Больше новостей на http://www.baigenews.kz/
Instagram - https://www.instagram.com/baigenews/
Twitter - https://twitter.com/baigenewskz
Facebook - https://www.facebook.com/baigenewskz
Telegram - https://t.me/baigenews_kz

#baigenews #новостиказахстана #спецсоцвыплаты #мажилис"	UCSHsfd5bzN6YMsnpvQSqHuw	BAQ KZ / rus	2023-11-15T10:23:45Z	PT12M49S	67	0	0	64	surname-in-metadata,name-tokens:3/3,context:мажилис	SUGGESTED		2026-08-16T21:59:51Z
adilet	94	Кожаев Марат Шадетханович	1964	депутат Сената Парламента Республики Казахстан	"""Кожаев Марат Шадетханович"" Казахстан"	1	Hv5fzd4zdMA	https://www.youtube.com/watch?v=Hv5fzd4zdMA	Сенатор Марат Кожаев | Нарушители ПДД #казахстан #пдд #водитель #штрафостан #штраф	"Почта: altynbasskz@gmail.com

inst: @rustem_amangeldy
https://www.instagram.com/rustem_amangeldy/

tg: @palata7kz
https://t.me/palata7kz

Донаты для канала:
KASPI: 4400 4302 9448 5831

#казахстан #новости"	UCfkTgltUx-UrWxRCveW5vZA	АЛТЫНБАС	2025-02-21T05:15:01Z	PT58S	11395	664	66	72	surname-in-title,name-tokens:2/3,context:казахстан	SUGGESTED		2026-08-16T21:59:52Z
adilet	94	Кожаев Марат Шадетханович	1964	депутат Сената Парламента Республики Казахстан	"""Кожаев Марат Шадетханович"" Казахстан"	2	5fz2tTpylEM	https://www.youtube.com/watch?v=5fz2tTpylEM	Никаких скидок: сенатор Марат Кожаев предложил жесткие меры для злостных нарушителей ПДД	"Наш сайт - http://www.almaty.tv/
Телеканал Алматы в социальных сетях:
1 канал Youtube - https://www.youtube.com/user/AlmatyUS
2 канал Youtube - https://www.youtube.com/c/AlmatyTVNews
Facebook RUS - https://www.facebook.com/almaty.tv
Facebook KAZ - https://www.facebook.com/almaty.tv.kaz
Twitter - https://twitter.com/almaty_tv
instagram - https://www.instagram.com/almaty.tv"	UCt5yyBl2kx1ARvH3Ju-z3Iw	Almaty TV News	2026-03-26T12:08:25Z	PT1M9S	346	1	0	68	surname-in-title,name-tokens:2/3	SUGGESTED		2026-08-16T21:59:52Z
adilet	94	Кожаев Марат Шадетханович	1964	депутат Сената Парламента Республики Казахстан	"""Кожаев Марат Шадетханович"" Казахстан"	3	eDRDSrNI9dA	https://www.youtube.com/watch?v=eDRDSrNI9dA	Марат Кожаев также прокомментировал недавнюю ситуацию в Кульсары#кульсары#kazinform#мараткожанов	"Telegram Qaz - t.me/QazAqparat_kz 
Telegram Rus - t.me/kazinform_news
Instagram -  / @kazinform_kz
Instagram -  / @kazinform
Facebook -  / @Kazinform
Facebook -  / @Казинформ

Jibek Joly online: https://jjtv.kz/kk/live
Cайт - https://kaz.inform.kz/

#kazinform #қазақпарат #Жаңалықтар"	UCrSC9vdaSRlES5QJwKHhbJA	KAZINFORM	2024-05-22T09:37:37Z	PT40S	719	9	4	68	surname-in-title,name-tokens:2/3	SUGGESTED		2026-08-16T21:59:52Z
adilet	94	Кожаев Марат Шадетханович	1964	депутат Сената Парламента Республики Казахстан	"""Кожаев Марат Шадетханович"" Казахстан"	4	gvJ5HQqoHKY	https://www.youtube.com/watch?v=gvJ5HQqoHKY	Марат Кожаев: штраф перестал быть наказанием - системных нарушителей ПДД нужно ограничивать	Поводом для депутатского запроса стали очередные дорожно-транспортные происшествия с гибелью людей. Сенатор Марат Кожаев заявил, что системные нарушения правил дорожного движения приобрели устойчивый характер и требуют не точечных, а комплексных и принципиальных решений со стороны государства.	UCN7ci5peVk5J1KdWckbyKBA	ҚР Парламенті Сенаты / Сенат Парламента РК 	2026-04-02T07:28:48Z	PT5M7S	475	4	4	68	surname-in-title,name-tokens:2/3	SUGGESTED		2026-08-16T21:59:52Z
adilet	94	Кожаев Марат Шадетханович	1964	депутат Сената Парламента Республики Казахстан	"""Кожаев Марат Шадетханович"" Казахстан"	5	wdLa4ESPNdk	https://www.youtube.com/watch?v=wdLa4ESPNdk	Сенатор Марат Кожаев прокомментировал резонансное убийство 16 летнего подростка в Талгаре		UCBkk0IbPkyMrWqEfBKkLl2g	Асхат Ахметбеков	2024-10-10T06:15:15Z	PT1M19S	298	0	0	68	surname-in-title,name-tokens:2/3	SUGGESTED		2026-08-16T21:59:52Z
adilet	99	Кучинская Юлия Владимировна	1982	депутат Мажилиса Парламента Республики Казахстан VIII созыва	"""Кучинская Юлия Владимировна"" Казахстан"	1	7O_72-pfur0	https://www.youtube.com/watch?v=7O_72-pfur0	Партийная эволюция Казахстана. «Большая неделя»	"Уже в среду Президент Токаев представит новую программу политических реформ. Можно быть уверенным, что после 16 марта партийное поле Казахстана изменится. В стране  давно говорят о необходимости совершенствовать выборное законодательство в Мажилис и Маслихаты. А вот, что необходимо сделать? -  об этом будем говорить сегодня в программе «Большая неделя» с гостями:
1. Кучинская Юлия Владимировна, депутат Мажилиса Парламента РК. Член партии AMANAT
2. Ерлан Ахмеди, главный эксперт Института общественной политики партии AMANAT
3. Жулдызай Искакова, политолог, аналитик Казахстанского института общественного развития
4. Аян Сакошев, Эскперт Казахстанского института общественного развития
5. Марат Башимов, Директор Экспертного института Европейского права и прав человека
6. Асхат Рахимжанов, председатель ОСДП
7. Купешов Нурлан Маратович, депутат Маслихата города Нур-Султан, член фракции партии AMANAT
8.Аман Мамбеталиев, политолог
Скайп:
9.Нурмухамедов Бурихан Жолбарисович, политолог, член партии «Ак жол»
Реакцию пользователей социальных сетей отслеживает наш аналитик – Амир Саменбетов.

КАНАЛҒА ТІРКЕЛ / ПОДПИШИСЬ НА КАНАЛ: https://www.youtube.com/c/KhabarNEWS?sub_confirmation=1

АРНАМЫЗДЫҢ ҮЗДІК ЖОБАЛАРЫ / ТОПОВЫЕ ПРОЕКТЫ КАНАЛА:
Отдел журналистских расследований
https://youtube.com/playlist?list=PLdf11Ca_10ru2Tj6vkdWuof4T0rUWiEKK
«Бүгін» ток-шоуы
https://youtube.com/playlist?list=PLdf11Ca_10rsjBqYQHiMh2yYr1lIYT-13
«Khabarlas»
https://youtube.com/playlist?list=PLdf11Ca_10rtds-wgF0HQHtM60pfDrNLz

#ПрограммаБольшаяНеделя #ПрограммыХабара #ХабарNEWS"	UCv_UKgrCSZxdNsSpvraPksg	Khabar NEWS 	2022-03-13T18:53:49Z	PT2H11M17S	1800	32	8	76	surname-in-metadata,name-tokens:3/3,context:депутат,мажилис,мажилиса,парламента	SUGGESTED		2026-08-16T21:59:54Z
